"Wes,Vice President (É.-U.),Do Not Purchase Directly From Odoo,il y a 3 ans,  + 1 ans,""I wish it had worked. We struggeld with the software for 18 months - even reaching out to the [SENSITIVE CONTENT HIDDEN] via Twitter asking for help. Odoo does not care about the customer. If you work with a reseller, they are awesome. But we made the mistake of buying through Odoo, installing 3rd party apps and then having tons of programming issues that no one would help us with. Great software - horrible company."",The software is incredibly eligant. The way everything works together via API is astounding. I can't say enough about how flexible this software is.,""Support. We made the mistake of purchasing through Odoo and not a reseller and everything was pretty much wrong from day 1. All help is predicated on you having no 3rd party apps. The problem is, you cannot run the software without 3rd party apps."",É.-U.,negative,-1.0,4";;;
"Talha,Asst. Manager Finance (Pakistan),""Odoo for ERP, Supply chain, Manufacturing, trading, Ecommerece business"",il y a 4 ans,  + 2 ans,""We used it to streem line and for effective supply chain and finance, it helped us to determine those key factors, and we customisely made reports for performance of company aswell individiduals.";;;
In supply chain, tradeoff and optimization between shortages and overstocking, cash to cash cycle inprovement made by analysing and bottle necks deteced by odoo.;;;
Longterm pending cases, reporting, email notification for a abnormal or overdue, and over amount transactions helped us to manage finance on a well way specially when we were in crises.;;;
"Sourcing rather than manufacturing analyse by customize odoo, in costing and RFQ is wonderful."",""Easy installation, can be customize as per business scenario, wide support, business features, transaction are supported according to international business tactics. Almost every module available finance, invoicing, quality control, inventory, planning,manufacturing, MRP and DRP. The cross functionalities made odoo awesome, check and control over transactions, users is a powerful tool to control the business, available as Saas, local server aswell can be installed on custom domain. Speedy work, with better GUI, its best for large/medium industry. It perfectly supports Importing, exporting or migration from another ERP. Transactional control, tracing over network is available, secured platform for business. Android app is available, can be worked smartly on it. Purchasing control, Planning control, and inventory scenarios are purely designed on professional approach. Bottle necks, cycle time, EOQ can be configured on it, With configuration it can be run with optimistic, in future AI and automation it can be a advanced supply chain tool. For realtime tracking and tracing like Barcodes, QR codes are available to generate automatically/manually for batches and products."",""Customization is not easier, with depth documentation is required, which is unfortunately is not publicised. Limited database server type, it's somehow difficult to configure with existing dedicated database server. Transaction uniqueness records like algorithm for hitting a specific transaction is not being created, i.e on refreshing or by going back values can be submitted twice. Some pages, do not display properly on android app, specially visuals."",Pakistan,negative,-1.0,4";;;
"Mudssar,Asst. Manager Porecurement (Pakistan),Pro vs Cons of Business with Odoo,il y a 4 ans,  + 2 ans,""Overall its good for SM businesses, very effective where you have your own devolpment team. Mostly every business/erp aspect is available."",""Easy to install, every module functionalities available, wide support on google, its good for SMEs, sufficient feature to track and control finance,inventroy,sale and purchase. stratigic,tactic and operation roles are aded in features, you can formulate your busiess needs accordingly."",""Customization is not easy, even less active on github, its not so speedy, modules are integerated mixed with local and internet, it should be either local or inenet, price is higher,customization is also costly due to limited support/devolpment documentation."",Pakistan,positive,1.0,4";;;
James,Project Manager (É.-U.),Great Software and Product Horrible Implementation and Support,il y a 4 ans,  + 1 ans,Overall Odoo is a GREAT idea and great product. However with their model and support I believe you will get frusterated. You will bring one your client 1/2 way through your project after spending alot of money or be frusterated the entire time when you need to do anything special with their product. They like to point you to something called a SUCESS PACKAGE but with all due respect when that becomes the reply when you cannot even create a transaction for a purchase you should go with another product.,Alot of Features...If you have the patience and the money you can do anything.,The Support and the Platform is sometimes very vauge. It does not make sense errors out and relys on a module platform for most functionality which makes you reliant on a third party.,É.-U.,negative,-1.0,4;;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Helping companies to be better,il y a 5 ans,  + 2 ans,""I've been using Odoo in some companies as an employee, so I've been teaching myself (that easy it is). I started with some bad practices (modifying the base code) but I've gotten better making my own modules, but now I only use Odoo Studio (highly recommend it).";;;
"I've also shown the basics of the core to my IT coworkers, and once we understand how the api with python works, we've made wonders. We don't mess with the code directly (only the Partner does) and we can play with all the information with any python module or framework."",""Odoo adapts to the company needs. When one of the owners of the Organization has a question, the answer can be easily be taken from Odoo, by grouping, filtering and in some other cases, by adding new fields to fill manually or automatically."",""As I jokingly say, sometimes Odoo is in a bad mood (when there is slow Internet connection) and Odoo displays an error or makes a rare behavior. But by refreshing the page, most of the times, it gets solved."",,negative,-1.0,4";;;
"Youness,Consultant & Co-founder (Maroc),An Odoo Defender Review,il y a 5 ans,  + 2 ans,""beside all the pros and cons. Odoo is just awesome, the overall experience i had with Odoo during the last 9 years is very positive."",""The most interesting and brilliant thing about Odoo, is its framework and how easy we can develop using it. Also some apps are just easy to learn and well documented."",""- Luck of technical and functional documentations ( functional is getting better faster than technical ). - Luck of automated migrations tools ( a pain for customers too ). - Odoo still doing big changes to its core apps, which makes all our modules obsolete very quickly. - Partnership model is very hard to keep the same label (eg. silver or gold) after a year or so, if you can't get more users."",Maroc,positive,1.0,4";;;
"Raymond,CEO (É.-U.),We liked them so much we Partnered with them,il y a 6 ans,  + 2 ans,All of my systems and customer data are centralized in one easy to use system,""As a former Netsuite and Salesforce partner, our clients demanded more in the form of ease of use, mobility and functionality without breaking the bank. We started off by migrating ourselves off of our Netsuite system. This move simplified all of our daily work lives so much, we brought this solution to our client base. From Professional Services, Manufacturing and Warehouse operations, Odoo was an excellent fit and an extremely good value. The company improves the software almost daily and with thousands of prebuilt apps in their app store, adding major functionality and workflow is simple. Also the open nature of the code makes it the absolute most flexible ERP/CRM/MRP software on the market. Odoo maintains a few versions Community(Free) and Hosted(Saas) and Enterprise(Self Hosted). We recommend either Hosted or Enterprise(Most Recommended) for business. The Community edition is mostly for developers to have an easy way to learn the basics. The Enterprise edition is packed with additional advanced features necessary for production use, and is supported by Odoo and the Odoo Partner Channel. Any company in the search for an ERP system should include Odoo in their list."",""Documentation needs improvement. Most documents and answers are not centralized but scattered between Youtube, and Odoo Community and GitHub although they have been building a training portal."",É.-U.,positive,1.0,4";;;
"Chris,CTO (É.-U.),Odoo gives you full featured modern open source software to manage a business or any organization.,il y a 7 ans,  + 2 ans,""One of the fastest growing, well rounded, full featured, modern, open source, business, or other organization, management software.";;;
* A free community version is available at no cost forever, with about 85% of the features of the paid commercial version.;;;
* Very powerful software for organizations of 1 or 2 people, up to hundreds, possibly thousands of employees.;;;
* Full accounting including customized international accounting which works in about 100 countries, impressive.;;;
* Full website builder lets you drag and drop blocks on the screen to setup your org's website.;;;
* Comes with a feature where you can offer live chat support to your customers or audience.;;;
* Connects to your bank account in the paid version for automatic verification of account activity.;;;
* Manages multiple bank accounts for the various parts of the organization, nice.;;;
* Full automation of the employee recruitment, interview, hiring, employment contract, and termination process.;;;
* Management of the vehicle fleet or any other set of assets belonging to the organization.;;;
* Manufacturing Resource Planning modules are available if you're running this type of organization.;;;
* Email app is great and a huge time saver, it becomes a high speed task manager and filter.;;;
* Point of sale app is also really cool, from a tablet or phone you can access the minimal set of functions in Odoo needed to check customers out at the point of sale, the great thing is the Point Of Sale can keep running taking payments and tracking which items are sold and their quantity, even when internet access disconnects, then when internet connection comes back, the app will save the completed sales into your Odoo system.;;;
* Between 50 and 100 apps.;;;
* You can use all the community apps for free. If you choose to subscribe to the commercial Odoo, it's a cheap price per month per app, which comes with support and hosting if you want it. Pricing is way lower than the competition. Even running the free community version although limited it's far better than running a business without software or with many disjointed separated software.;;;
"* Odoo really delivers on the do-it-all approach, every app is able to talk to all the other apps, and share information, because they all run on top of the same set of your company's data. This totally eliminates the need to connect separate apps made by different companies, or worse, re-enter the same data into multiple different apps, losing tons of time and money."",""No data re-entry. All the apps are connected and share information. Saves so much time and money. Also, you can create your own modules, or hire an outsider to create a module for you, due to the open source nature of the software. Easy to add any of the pre-made apps."",""It can run slow, if you don't take a little time to tune up the server it's running on, and use enough memory, caching, and ideally an ssd. There's a lot of database access happening. Upgrading to the new version is not easy. It would be great if the Odoo company would make upgrading a simple do it yourself automatic task, one click of a button, that would not require human attention for 2 weeks. There's an entire article with more about this on the Odoo site."",É.-U.,positive,1.0,4";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Cool idea - Terrible PAID customer support - Buggy software,il y a 4 ans,  6 à 12 mois,""Very frustrating. I'm used to working with Open Source platforms and expect no support from platform developers except forums and white papers. When I pay for support, I expect support. Odoo PAID customer service acts like they are donating their time."",*Opinions shared are from a 20 year marketing pro who knows his way around HTML/CSS/JS/PHP and running a LAMP config server. Tons of features and full suite of integrated apps. But all of them are buggy and PAID customer support is terrible.,""*Opinions shared are from a 20 year marketing pro who knows his way around HTML/CSS/JS/Lite PHP and running a LAMP config server. Terrible customer support. I mean, really, really bad. Takes a week or more, if ever, to get email questions answered. When answered, I get responses like this. """"Yes, you are right. That is broken. We might fix it in the next VERSION. Or, you can pay us extra to fix it in this version."""" Odoo customization cost base development fee plus $5per dev hour per month forever. So, a 20 hour CSS/HTML/JS customization would cost BASE, plus $100 per month FOREVER. Odoo.sh multi website platform is a nightmare from SEO pov. Out of the box themes are responsive, but rudimentary. Their ecommerce themes are very bad. Back office sales order process takes about 20 clicks to complete . POS systems have limited hardware options Adding inventory is multi-screen / excessive click function. Shipping apps don't work well. All non-tech staff HATE the platform. System generates excess volumes of emails that can't be turned off. Paid hosting doesn't support NON WWW domain names. I never saw that problem in 20 years of hosting websites! The list goes on, but there isn't enough space here to write all the problems with the PAID version with PAID customer support."",,negative,-1.0,4";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Go down the Odoo rabbit hole at your own risk!,il y a 5 ans,  + 2 ans,""Deploying Odoo is much more complex and time-consuming then most people recognize at the outset. If you try to set this up on your own, or even go the cheap route with freelancers, expect to fail. If you try to deploy it on a dedicated server with extensive customizations, expect to pay out the nose and get burned. You should be very skeptical of any customizations promised and demand payment terms that incentive getting the project done."",""Odoo is one of the most customizable solutions out there, great for both goods (inventory management) and services (project management) needs. You can create any number of additional fields or workflows, and works great with the other Odoo applications. Its also a fraction of the cost of similar ERP packages like Dynamics, Netsuite or Oracle."",""There's really no reason to use Odoo's accounting package separately from other Odoo applications. Its an ERP solution, not a stand-alone acconting package. Odoo also doesn't have any payroll functionality, limited credit card processors and the connection to bank accounts relies on 3rd party plugins. But the biggest drawback is that you need an experienced project manager, an Odoo developer and 6 months of work to implement the solution."",,negative,-1.0,4";;;
"Mark,IT Engineer (Émirats arabes unis),Best Business Management Tools,il y a 10 mois,  6 à 12 mois,""Since we are still new to this product, we are still in a bit of struggling to tweak it and customize it based on what we need and how our office operates. But for sure, once we got use to it and fix all what needs to be done, i'm sure it will be a big help to our company."",""what we like about this Suite is it replaces all our old applications into like on stop shop solutions for our Accounts, HR, Billing and our Project managers."",What we are encountering now is a bit uneasy to modify sore features and we needs a lot of help from developer to adjust certain things to suite our needs.,Émirats arabes unis,positive,1.0,4";;;
"antonella,project manager (Italie),non ti pentirai di questa scelta,l’année dernière,  Essai gratuit,""Positive la flessibilità e personalizzabilità, nonché la sua capacità di integrare diverse applicazioni aziendali. Tuttavia, potrebbero trovare la configurazione e l'utilizzo iniziale complessi, e potrebbero anche lamentarsi del costo elevato per la personalizzazione e l'assistenza tecnica."",""Personalizzabilità: Odoo è altamente personalizzabile e può essere adattato alle esigenze specifiche di un'azienda.Integrazione: Odoo offre un'ampia gamma di applicazioni che possono essere integrate tra loro per una gestione completa dei processi aziendali.Accessibilità: Odoo è accessibile tramite web browser, il che significa che è possibile accedervi da qualsiasi luogo con una connessione internet.Scalabilità: Odoo è progettato per crescere con la tua azienda, offrendo una soluzione scalabile e flessibile.Supporto: La comunità di sviluppatori di Odoo è attiva e disponibile per fornire supporto e risorse ai propri utenti.Prezzo: Odoo è una soluzione open source, il che significa che è gratuito per l'utilizzo e l'accesso al codice sorgente."",""Complexity: Odoo può essere complesso da configurare e utilizzare, soprattutto per le aziende che non hanno una forte competenza tecnica.Integrazione con altri sistemi: A volte, integrare Odoo con altri sistemi o software può essere difficile o richiedere l'aiuto di un esperto.Personalizzazione: La personalizzazione di Odoo può essere costosa e richiedere tempo, soprattutto per le aziende che hanno esigenze molto specifiche.Supporto: Mentre la comunità di sviluppatori di Odoo è molto attiva, il supporto fornito potrebbe non essere sempre adeguato per le esigenze delle aziende."",Italie,positive,1.0,4";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Odoo CRM- Operations,il y a 5 ans,  + 1 ans,""Business problems being solved are:";;;
- Entire working modules for Material raising, Inventory, Logistics and Finance operations being solved.;;;
#NOM?;;;
- Service modules, Ticketing for customers, Sales lead management also being performed.;;;
#NOM?;;;
#NOM?;;;
#NOM?;;;
"Overall, able to resolve operational gaps with customization of modules to suit the business needs but require adequate time to comprehend the flow."",""Best part: - Once completely customized different teams like Inventory, Manufacturing, Logistics, Finance can easily integrate on the platform. - Communication across teams for updates on operation process. - Any kind of new functionality needed per se different businesses can be implemented."",""- It is not easy to use, much effort and training needed to understand. - Requires much of customization and suits to big business which have standard models of functioning. - Requires good internet speed else it works too slow making usage experience quite wary."",,positive,1.0,4";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Beautiful face very bad customer service,il y a 4 ans,  + 2 ans,""While I was analyzing the system the attention was incredible. I felt really very well taken care of, once I started having problems, the customer service and support area seemed to have lost all interest in us."",""The demo was amazing, incredible, I had an instant love for the tool, the low prices really excited me."",after years of use the migration was impossible and I had to change from software to another brand because I came to the conclusion that the slow support seemed to be guessing how to solve my problems,,negative,-1.0,4";;;
"Jaimel,Consultor Odoo (Venezuela),""industrial engineer specialized in the business area, project manager and Odoo consultant"",il y a 6 ans,  + 1 ans,It is the most complete ERP with the best support and the largest community and continues to grow. Undoubtedly the best proposal for small and medium-sized companies because of its relatively low costs compared to all the characteristics it has. It is the most complete ERP with the best support and the largest community and continues to grow. Undoubtedly the best proposal for small and medium-sized companies because of its relatively low costs compared to all the characteristics it has. Its easy use and the integration of all its modules make it the perfect tool for any company that needs to manage its processes,It is a complete business suite that allows the management of multiple applications for managing the processes of a company. It has a friendly interface and has easy handling and configuration in all its modules. all applications handle information in an integrated manner. Integration among all its modules that facilitate its usability. It has a very large community of users and with the best support for this type of applications. It has the best prices in the market and even has a free version for small businesses. undoubtedly has the best price quality ratio among all software of its kind.,""because it is designed to touch all the areas of management of a company, it has some areas with some weaknesses regarding the competition such as human resources, payroll and adjustments in the configuration of some countries that do not have a lot of presence in their community. Although it is very intuitive and is designed to facilitate user use, knowledge must be available about the processes in question in order to exploit the full potential of this suite."",Venezuela,positive,1.0,4";;;
"Anoop,President & CEO (É.-U.),Reliable ERP that works for everyone,il y a 6 ans,  + 2 ans,Increase in efficiency of running my business by 60%,""8 years ago we were actively helping some of our customers implement SAP. I was researching on a better system that is affordable for small and medium business as well. I found OpenERP(Now Odoo) and give it as an R&D project for my team to learn. Seeing the ease and freedom, we implemented it for our business and partnered with Odoo and started providing it as one of our core services to manufacturing/Retail and Wholesale companies in the US and abroad. Main Pros are Base Opensource - Source Code available Modular Architecture Software doesn't dictate how you should run your business - highly customizable Availability of custom modules for almost every integration Availability of developers and implementation partners No Vendor Lock-in and unexpected 300% increase in license costs Affordable for 5 people business to large corporations Can be installed on highly secured private dedicated military grade servers for compliance"",""Documentation is scattered across different channels, needs to be centralized. Odoo is still a young company and has a long way to go compared to SAP, but they are working on it."",É.-U.,positive,1.0,4";;;
"Awais,PPC Executive (Pakistan),ERP:Finance and Manufacturing on Odoo,il y a 4 ans,  6 à 12 mois,""Good for SME, trade or ecommerce business, efective ERP not any bug found. Finance, planning,porecurement,inventory and manufacturing are integrated each ither aswell seprately installed."",""Every module is available, wide range of available features, modules. Grsphics and web interface is awesome, installation is easier, customization can be made. Secure and remotely access, available in SAas and local server, even can be installed on your domain."",""Customization is not easier, less controll on transaction data. Less controll on authorizations,roles. Management role is missing, can be slower or face bugs for large industry, some issues found in finance like credit limit cant be set."",Pakistan,positive,1.0,4";;;
"Nabin,CEO (Népal),Complete set of business management software,il y a 3 ans,  + 2 ans,Odoo has helped us to automate our business process securely while leveraging more revenue.,""The best part about Odoo is its open-source software which you can download and run on your private server, which makes it more secure and reliable. Odoo comes with integrated apps for CRM, eCommerce, accounting, PoS, and project management. The software is easy to implement with detailed documentation and active community support."",The software is written in high-level open-source interpreted Python language. If the software was written in JAVA it would have been even better.,Népal,positive,1.0,3";;;
"Denis,CEo & Chief Architect (É.-U.),Odoo Hosted is Kewl,il y a 3 ans,  1 à 5 mois,""I wanted more than """"just QuickBooks"""", b ut, I still wanted it to be simple. Odoo delivers."",""Odoo hosted is awesome. It's features are robust and simple. It's easy to start experimenting for free with new integrated technologies and then turn them on in production as it makes sense econimically as we scale our business. It's high quality open source software written in Python and leveraging PostgreSQL for the database. Personally, I'd love to be a contributor to the Open Source portfolio of features and products (if only I had the time). Also, they have friendly and very knowledgable support staff that are there to help you succeed without any high pressure tactics. They are in it with you for the long term. I can not recommend Odoo enough."",I don't have any real complaints yet. So far I haven't needed much technical support and things are pretty intuitive (once you start using it).,É.-U.,positive,1.0,3";;;
"Mohamed,Consultant (Colombie),I am very satisfied about Odoo because it has helped me to grow my online business.,il y a 10 mois,  + 1 ans,I am overall very satisfied about ODOO's services and system ! Thank you !,Odoo is my favorite business partner for customer relationship management (CRM). Easy to use and fast implementation !,""I like all the services from ODOO so far so, keep going well !"",Colombie,positive,1.0,3";;;
Utilisateur vérifié,Utilisateur LinkedIn vérifié,Un buen software de gestion todo en uno,l’année dernière,  + 2 ans,Mi experiencia es buena aunque costo un poco la implementación va muy bien para gestionar clientes y proyectos,Lo que más me gusta de Odoo es que puedes tener toda la gestión de tu empresa en un solo lugar.,Lo que no me gusta es que para personalizar las plantillas de los documentos es por programación y no es tan sencillo.,,positive,1.0,3;;;
"Aymeric,CMO (France),All inone,il y a 4 ans,  + 2 ans,""Great usability, plenty of apps, opensource"",The fact that all the apps are natively integrated is a great asset,If on premice with many specific development it’s not easy to handle major updates,France,positive,1.0,3";;;
"Oriol,CEO (Espagne),""Buen producto, mal servicio"",il y a 2 ans,  6 à 12 mois,""Fuimos partner de Odoo (pagamos cuota como partner) y, tras traer el primer cliente, empezaron a exigirnos pagos de paquetes de formación, completamente imprescindible para implementar. Resultado: No pudimos desarrollar la implementación, el cliente enfadado y nosotros también.";;;
"A nivel contable funciona fatal, no permite algunos elementos básicos de la contabilidad española y la conciliación no funciona, tuvimos que tocar código para solucionarlo de forma chapuzera, ya que Odoo no nos daba respuesta."",""El producto es bueno, si pagas. Es modular y, en teoria, es económico."",Hay que pagar por absolutamente todo. Hay muchos elementos que no fucnionan.,Espagne,negative,-1.0,3";;;
"Daniel,Operations Manager (É.-U.),Odoo (6 months in),il y a 9 mois,  1 à 5 mois,""Odoo is our new system for all things sales, accounting, CRM, and inventory. Overall experience has been great. Some challenges when it comes to implementing or changing workflow and knowing how to do it. overall has greatly improved operations and profits."",""With Odoo it is your all-in-one software for everything you need. It is awesome due to its ability to link everything together. You can track down order from start to finish. Great system if you are looking for all in one CRM, accounting, and inventory system. Website building off of Odoo is super easy and has great features to implement for your customer. This software has greatly improved our sales team and overall customer satisfaction because of the all-in-one solution and visibility of your operations."",Odoo is easy to use but it does have some challenges when implementing software or improving. This is due to the database has many ways it can be changed. If you have workflow you want to implement there could various ways to achieve it. I recommend ensuring you get as many support pack hours as possible this way when launching you can ask Odoo person as many questions as needed. You will for sure need someone great with software and can understand as it is sometimes challenging.,É.-U.,positive,1.0,3";;;
Nathalie,Hr and Finance (Belgique),Duur en veel systeemfouten op nochtans eenvoudige zaken,il y a 5 mois,  + 1 ans,Leek fijn programma en niet te duur... Maar hebben een jaar tijd gespendeerd aan voorbereiding/ implementatie en ondertussen heel veel geld uitgegeven aan voor ons normale zaken die echter niet in het programma zaten. Ook 'golden partner' van Odoo waar we mee samenwerkten was allesbehalve golden en we waren genoodzaakt de samenwerking stop te zetten.,Alles gebeurt via internet. Dus gemakkelijk toegankelijk.,Zeer duur. Lijkt oorspronkelijk goedkoop maar om het product geïmplementeerd te krijgen zoals je het wil ben je heel veel geld kwijt. Essentiële zaken werken niet: enkele vbn een order omzetten naar een verkoopfactuur met korting kontant geeft soms een ander eindbedrag op de factuur (meestal lager eindbedrag)OCR werkt maar half.. je moet steeds nog zelf wijzigingen aanbrengen..Labels afdrukken is na een jaar nog niet inorde. Kan je niet zelf maar moet door een specialist terzake gebeuren.[gevoelige inhoud verborgen] kent Odoo niet.. ook hier zeer omslachtige procedure. Boekhouding is echt een achteruitgang tov vorige pakket dat ik had.,Belgique,positive,1.0,3;;;
Julio,CEO (Équateur),Odoo is Great!,il y a 5 ans,  + 2 ans,Synchronization of the whole operations of company,- User Experience very fluently - Business Scope is complete - Easy to develop and customize,- Difficult to found technical experts - Difficult to found functional experts,Équateur,positive,1.0,3;;;
"Tim,General Manager (Australie),""Incompleted project, doesn't allow for easy customisation"",il y a 4 ans,  1 à 5 mois,I would highly recommend for anyone looking into a customised software system to not use Odoo. You will need a skilled developer to complete the simplest of tasks for you.,""The idea of having an all in one database is great, but simply unattainable with their software system."",""We used a recommended developer from Odoo in Australia to build and develop our software system. Our project was allocated 12 weeks to complete and it is now 18 months later and the project has been abandoned. It seems that simple integration between Odoo and a payment gateway was difficult, taking the developer 6 weeks to complete. When the project was near """"completion"""" I was advised to purchase the 12 licenses that would be required at a cost of $5000+USD for the year. At this stage, we could've only purchased 2 licenses to progress in the project. The project continued for a further 9 months until it was abandoned (due to it not being completed) at which stage we asked Odoo for to seek reimbursement for the licenses. Unfortunately, even though we used a recommended partner of Odoo from their website to develop our project, they informed us that they would not refund or partially refund our purchase even though the project isn't completed, a recognised developer was used, and we are still unable to use the software. Their suggestion was to give it more time."",Australie,positive,1.0,3";;;
"Ahmed Noor,Founder / CEO (Émirats arabes unis),Basim Global user / company review for odoo as an ERP system.,il y a 8 mois,  + 1 ans,as a product excellent system except of above cons.,Complete Set of system is created considering a business requirement of SME and MSME. Each module is created considering each and every department of a business organization.,""Bad Customer Service an dependence on ticket system rather than quick Assistance to solve issues, Bad Sales Team, if not tested I would never have purchased the system if was dependent on sales rep. to sell me the product. Wrong Partner network that might drive prospecting and new onboarding customers."",Émirats arabes unis,positive,1.0,3";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,""Easy, modern and flexible but quirky"",il y a 5 ans,  + 1 ans,""The 1-800 line is horrible. You can't speak to anyone. In order to speak to someone knowledgable, you have to submit a ticket and wait DAYS. And sometimes they have no clue how to help you. Or you have to pay for Service Pack Hours, which aren't cheap, and then you use up hours to get good help.";;;
"I would also advise new users/admin to try your best to use the default functionality, try not to customize too much b/c sometimes it looks like it's working on face value but then it turns out not to, or it takes a long time when saving new data. You end up having to wait seconds for loading."",""I like how everything flows together. From contacts, into the quote, into the sale, pulling from product /price list, into accounting. It has helped reduce a lot of redundant work, which we dealt with in our previous systems, which didn't speak to each other."",""The accounting side of things is lacking. It has odd functionality. Like you cannot have 2 decimal places on your Sales side and 4 decimals places for raw materials/purchasing. Both sides have to be on the same decimal count, which is inconvenient. The bank reconciliation functionality is strange. It's not like Quickbooks, I believe it's more of a European way of reconciling, vs a USA sort of method. We've also had issues with the invoices not pulling from item receipts, they tie back to the PO, and ignore the Item Receipt. Which is also odd to me. So there has been an adjustment period on the accounting side."",,negative,-1.0,3";;;
"Juan,Growth Marketer (Argentine),""A open source MRP free of charge, but beware of implementation costs"",il y a 2 ans,  + 2 ans,""If you are running a SMB with a low budget and are kind-of- IT-savy, you will get away with a reasonably extensive MRP free of charge (when using the Open-Source version).";;;
You will count with CRM, Accounting, Operations, and Marketing basic modules, that will get the job done.;;;
"However if you are looking a seamless experience, you may want to evaluate mainstream tools like Hubspot, Zoho or SAP, albeit facing higher costs."",""The open source version is free of charge. It counts with several modules, allowing to combine Sales, Accounting, Manufacturing and Logistics modules using ODOO as an ERP."",""It is cumbersome to customize. Especially when facing code, it becomes highly dependent on IT teams. This makes ODOO not the most accessible CRM to work with, even at the free trial version. Deeper customization often requires coding skills, meaning a high necessity to work with an experience Odoo partner. This is where the free-of-charge-open-source promise becomes tricky"",Argentine,negative,-1.0,3";;;
"Jay,Odoo Developer (Inde),Regarding backend development.,il y a 4 ans,  6 à 12 mois,Overall experience with odoo is good. as per suggestion i would like to suggest that if odoo comes with more technical videos and content then it will increase odoo developers as in India there are many companies of odoo but compare to other technology odoo is less so to attract developers there has to be content from where developer can learn easilty currently in odoo website there is only functional videos no doubts that it helps developer bt for technicall there is only some pdfs or less content so odoo can come up with tehnical how to customise odoo as per customer requiremetns .,It covers mostly everything related to many business. so we just have to customized it as per user's requirement.,""as a developer when we are creating our customised module there are many areas where odoo needs to improve as per my review , one is to sometimes when we are working with custom module after changing some code many times it happen that while updating or installing new module in that databse that database get corrupted so we have to drop/delete dattabse and create new database . please note that when installing same module on new databse it will start working fine so there is no error by coding side . Second thing is when there is any error in py file sometimes it fails to give exact error. if i added new line it will give me error somewhere else part where there is no error here also i checked that where it is giving error is it true or not but it fails to display exact error instead it will give other error so i thinks in error odoo needs improvement."",Inde,positive,1.0,3";;;
"Muhammad Usman,ERP & Business Specialist (Arabie saoudite),Reporting required more work,il y a 5 ans,  + 2 ans,smooth business process and streamline activities,""user friendly, fast, least expensive, adaptable"",""Reporting, lack of in-depth analytics,"",Arabie saoudite,positive,1.0,3";;;
"Bart,Owner (Pays-Bas),""Odoo, een ware openbaring als je met andere paketten hebt gewerkt"",il y a 3 ans,  + 2 ans,""- Positief, het heeft wat tijd gekost om iedereen op een lijn te krijgen";;;
"- Als je uit een spreadsheet gedreven omgeving komt ben je de flexibiliteit wel kwijt, dit geldt echter voor alle ERP systemen"",""- All-in-one, alle data in een systeem, geen koppelingen, geen download en upload - Gebruiksgemak - Flexibele rapportage"",""- Financieel is wel even wennen zeker als je een ander pakket gewend bent - Implementatie tijd, door zijn geintegeerdheid moet je heel goed weten waar je mee bezig bent"",Pays-Bas,negative,-1.0,3";;;
"Utilisateur vérifié,Utilisateur LinkedIn vérifié,Odoo is not easy to setup,l’année dernière,  + 1 ans,""We still using odoo for our business. It's hard to use and understand, but everything it's connected. You can create an invoice and make a project automatically, create and issue and add followers+client. But it's really expensive if you need customize the tool."",All proccess of your business inside one place.,""Odoo has a lot of features like another ERPs but it's really hard to get it working without get a lot of effort on coding features. There are a lot of features without enought development. If you need to add some easy feature like """"don't show to client some stuff"""" you need to develop this and it cost money. Lot of pieces to join but those don't be so good yet."",,negative,-1.0,3";;;
"Sanskriti,Senior Software Engineer (É.-U.),""Surveying was easy as pie, Thanks to Odoo!!"",il y a 4 ans,  6 à 12 mois,""Sometime, it takes more time to go with surveys, and gathering response from clients. Odoo has helped me in this regard. It's completely a time saver and cost efficient tool. Overall, Odoo manage to reinforce my office work and get the worked done in seemingly less time, creating happy clients and dedicated team at work."",""Odoo survey is the good option for quick start surveys. Before using it, I was in dilemma to choose the right software of my needs, and confused which one to choose, but with the help of capterra, I got to find the right one. The survey tool is a complete time saver, has pre-built questionnaire and other ready made stuffs to make your efficient and less time consuming."",""Odoo survey is more than a basic, unlike similar platforms, just in case you may get puzzled working with it's integrated features, so if you're not used to, you might feel it as a complicated one but trust me you'll be habitual and going with the survey will be lot easier after you use it. If you're waiting for a perfect survey tool for your work, Odoo Survey is the best I could recommend for you. And Lastly -I am not sugarcoating, believe me, that's my word! Try it once, you will get to know its value."",É.-U.,positive,1.0,3";;;
"Marco,IT Administrator (Équateur),The all-in-one solution.,l’année dernière,  + 1 ans,""For entrepreneurs who are starting the software is the right one, the modules that are needed are pre-installed and where the economic factor is an important factor, it fulfills its purpose."",""Odoo is an open source ERP system, so it is easy to customize according to your needs, provides many pre-installed modules that are very useful and easy to handle and can be used in all types of companies from small to large corporations."",""To customize or develop it requires a lot of effort and time and also the cost of Enterprise versions is quite expensive, the interface should be more eye-catching development requires good programming skills."",Équateur,positive,1.0,3";;;
